"TOA5","10029","CR3000","10029","CR3000.Std.27.04","CPU:Final-24-06-2017.CR3","40325","Resumen"
"TIMESTAMP","RECORD","Strain(1)","Strain(2)","Strain(3)","Strain(4)","Strain(5)","Strain(6)","Strain_2(1)","Strain_2(2)"
"TS","RN","microstrain","microstrain","microstrain","microstrain","microstrain","microstrain","microstrain","microstrain"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2017-04-28 13:02:27.5",1739,-15.55445,-14.23268,-19.14033,-17.86832,-22.90557,0.208609,-21.72196,-0.08535383
"2017-04-28 13:02:29",1740,-15.61859,-14.24958,-19.04257,-17.48507,-23.12367,-0.05242988,-22.25345,-0.08535383
"2017-04-28 13:02:30.5",1741,-15.63468,-14.30022,-19.28686,-17.73502,-23.16004,0.09439716,-22.46937,-0.06906538
"2017-04-28 13:02:32",1742,-15.81111,-14.67153,-19.28686,-18.46828,-23.19637,0.09439716,-22.55243,-0.1668545
"2017-04-28 13:02:33.5",1743,-16.21219,-14.70527,-19.23798,-18.31826,-23.28725,-0.0687375,-22.45277,-0.1342192
"2017-04-28 13:02:35",1744,-16.01966,-14.6209,-19.43338,-18.11833,-23.12367,-0.0687375,-22.50263,-0.1342192
"2017-04-28 13:02:36.5",1745,-15.89133,-14.78967,-19.98705,-18.26829,-23.41447,0.1270708,-22.56903,-0.02014164
"2017-04-28 13:02:38",1746,-16.22822,-14.57026,-19.66134,-18.26829,-23.50536,0.3881097,-22.78495,-0.06906538
"2017-04-28 13:02:39.5",1747,-16.40471,-14.75591,-18.66809,-18.1683,-24.12331,0.3391868,-21.93788,-0.06906538
"2017-04-28 13:02:41",1748,-16.34058,-14.95845,-19.40084,-18.06831,-23.50536,0.437091,-22.41957,-0.05277693
"2017-04-28 13:02:42.5",1749,-16.35661,-14.78967,-19.04257,-18.20161,-23.70527,0.6002256,-22.80154,-0.1179307
"2017-04-28 13:02:44",1750,-16.43684,-14.87408,-19.3845,-18.20161,-23.43264,0.420725,-22.50263,-0.03643009
"2017-04-28 13:02:45.5",1751,-16.42074,-15.17786,-19.41717,-18.33497,-23.70527,0.1759937,-22.96766,-0.02014164
"2017-04-28 13:02:47",1752,-16.43684,-15.00908,-19.9545,-18.65161,-23.75979,0.3881097,-22.8348,-0.1016423
"2017-04-28 13:02:48.5",1753,-16.48494,-14.97532,-19.56369,-18.4016,-23.74163,0.224975,-22.8182,-0.003853183
"2017-04-28 13:02:50",1754,-16.43684,-15.11035,-19.57991,-18.56827,-23.77799,0.3881097,-23.25004,-0.06906538
"2017-04-28 13:02:51.5",1755,-16.48494,-15.09349,-19.3845,-18.66826,-23.79615,0.06178192,-23.03412,-0.05277693
"2017-04-28 13:02:53",1756,-16.61327,-15.17786,-19.87308,-18.71823,-23.94154,0.0454743,-23.03412,-0.06906538
"2017-04-28 13:02:54.5",1757,-16.75769,-15.17786,-19.20543,-18.85159,-23.88701,0.3718021,-23.08392,-0.02014164
"2017-04-28 13:02:56",1758,-16.90205,-15.27913,-19.85674,-18.76826,-24.03242,0.1923013,-23.08392,-0.003853183
"2017-04-28 13:02:57.5",1759,-16.88464,-15.3797,-19.56136,-18.86693,-23.97734,0.4709921,-23.14848,-0.03537922
"2017-04-28 13:02:59",1760,-16.96487,-15.34597,-19.8382,-18.68361,-24.35903,0.4709921,-23.49725,-0.06801452
"2017-04-28 13:03:00.5",1761,-16.94883,-15.3797,-19.8382,-18.81691,-24.3772,0.4220693,-23.87928,-0.002802314
"2017-04-28 13:03:02",1762,-16.86861,-15.64978,-20.1638,-19.41686,-24.28634,0.03045258,-23.84603,-0.08430297
"2017-04-28 13:03:03.5",1763,-16.83654,-15.54851,-20.37553,-19.25025,-24.3045,0.03045258,-23.61351,0.04606305
"2017-04-28 13:03:05",1764,-17.20549,-15.71728,-19.85441,-18.90025,-24.54078,0.4872998,-24.61009,-0.01909077
"2017-04-28 13:03:06.5",1765,-17.0451,-15.75102,-20.26155,-18.83362,-24.52261,0.7157234,-23.51385,-0.03537922
"2017-04-28 13:03:08",1766,-17.26969,-15.75102,-19.90329,-19.21688,-24.75888,0.2262609,-23.74637,0.0297746
"2017-04-28 13:03:09.5",1767,-17.39802,-15.95356,-19.8382,-18.66695,-24.84977,0.4872998,-23.86263,0.04606305
"2017-04-28 13:03:11",1768,-17.25365,-16.10547,-20.58715,-19.61685,-24.97698,0.2588762,-24.24466,0.01348614
"2017-04-28 13:03:12.5",1769,-17.31785,-16.03796,-20.08237,-19.16691,-24.66802,0.07937545,-24.19486,0.0297746
"2017-04-28 13:03:14",1770,-17.47824,-16.05483,-20.03349,-19.21688,-24.90429,0.2588762,-23.92908,0.07869834
"2017-04-28 13:03:15.5",1771,-17.59054,-16.32488,-20.83144,-19.6002,-25.15873,0.07937545,-24.27786,0.06240988
"2017-04-28 13:03:17",1772,-17.28572,-16.42615,-20.68492,-19.75015,-24.99515,0.1283568,-24.06194,0.01348614
"2017-04-28 13:03:18.5",1773,-17.71893,-16.30801,-20.68492,-19.53351,-25.23142,0.3893956,-24.29452,0.06240988
"2017-04-28 13:03:20",1774,-17.76703,-16.32488,-21.23847,-20.35011,-25.26778,0.3567804,-24.72635,0.0297746
"2017-04-28 13:03:21.5",1775,-17.59054,-16.34178,-20.63604,-19.90017,-25.41319,0.2914914,-24.59343,0.04606305
"2017-04-28 13:03:23",1776,-17.81513,-16.71309,-21.17337,-20.15012,-25.52222,0.6831081,-24.74295,0.07869834
"2017-04-28 13:03:24.5",1777,-18.20018,-16.72996,-21.48276,-20.41679,-25.57674,0.09568307,-24.59343,0.04606305
"2017-04-28 13:03:26",1778,-18.20018,-16.81433,-20.88032,-19.6002,-25.83121,0.536281,-24.61009,0.1112752
"2017-04-28 13:03:27.5",1779,-18.44086,-16.88187,-20.39175,-19.6002,-25.95843,0.4872998,-25.00867,0.1112752
"2017-04-28 13:03:29",1780,-18.29644,-16.89874,-20.53827,-19.98351,-25.79485,0.8789165,-25.12498,0.1275637
"2017-04-28 13:03:30.5",1781,-18.36063,-17.11814,-20.83144,-20.66674,-25.97661,0.5525887,-24.90901,0.07869834
"2017-04-28 13:03:32",1782,-18.52103,-17.06751,-20.89654,-20.1835,-26.1947,0.7483971,-25.20798,0.0949868
"2017-04-28 13:03:33.5",1783,-18.52103,-17.16878,-20.92909,-20.11681,-26.1947,0.6504929,-25.02533,0.07869834
"2017-04-28 13:03:35",1784,-18.61729,-17.25318,-20.71746,-20.40014,-26.08566,0.8136276,-25.30764,0.01348614
"2017-04-28 13:03:36.5",1785,-18.58523,-17.45572,-20.73368,-20.13347,-25.94026,0.7483971,-24.97547,0.1112752
"2017-04-28 13:03:38",1786,-18.8466,-17.52556,-21.57223,-20.88786,-26.2329,0.6460506,-25.31425,0.05879023
"2017-04-28 13:03:39.5",1787,-18.89476,-17.44118,-20.69296,-20.42127,-26.32377,0.4991651,-25.09833,0.09136713
"2017-04-28 13:03:41",1788,-18.8466,-17.50869,-20.80694,-20.50455,-26.01481,0.4828576,-25.14813,0.1239441
"2017-04-28 13:03:42.5",1789,-18.7343,-17.47492,-21.01856,-20.40455,-25.99663,0.4991651,-25.11493,0.05879023
"2017-04-28 13:03:44",1790,-18.86263,-17.59309,-21.08378,-20.3879,-26.34195,0.7928777,-25.21459,0.02615494
"2017-04-28 13:03:45.5",1791,-18.94286,-17.45805,-20.98602,-20.45458,-26.3056,0.6949735,-25.36405,0.04244339
"2017-04-28 13:03:47",1792,-18.99102,-17.71123,-21.00235,-20.48789,-26.43282,0.4665499,-25.29765,0.1076556
"2017-04-28 13:03:48.5",1793,-18.94286,-17.59309,-21.26285,-20.90452,-26.37829,0.6786659,-25.43051,0.05879023
"2017-04-28 13:03:50",1794,-19.02308,-17.54246,-21.05111,-20.67122,-26.65093,0.4991651,-25.54676,0.02615494
"2017-04-28 13:03:51.5",1795,-19.16745,-17.82937,-21.2954,-20.65457,-26.68727,0.6296846,-25.66302,0.009866484
"2017-04-28 13:03:53",1796,-19.18354,-17.69433,-21.11633,-20.7379,-26.26926,0.613377,-25.46371,0.09136713
"2017-04-28 13:03:54.5",1797,-19.16745,-17.71123,-21.47447,-21.00451,-26.37829,0.6296846,-25.53016,0.04244339
"2017-04-28 13:03:56",1798,-19.15142,-17.59309,-21.39316,-20.90452,-26.5964,0.4338762,-25.4471,0.05879023
"2017-04-28 13:03:57.5",1799,-19.02308,-17.69433,-21.57223,-21.1045,-26.41466,0.07493323,-25.77928,0.07507868
"2017-04-28 13:03:59",1800,-19.13538,-17.57619,-21.42571,-21.02117,-26.37829,0.1728374,-25.77928,0.04244339
"2017-04-28 13:04:00.5",1801,-19.3279,-17.71123,-21.16509,-20.88786,-26.54187,0.7112812,-25.64642,0.07507868
"2017-04-28 13:04:02",1802,-19.11935,-17.67746,-21.75131,-20.90452,-26.50553,1.119205,-25.56336,0.04244339
"2017-04-28 13:04:03.5",1803,-19.19958,-17.66059,-21.19775,-20.75456,-26.61457,0.8907819,-25.74608,0.05879023
"2017-04-28 13:04:05",1804,-19.2798,-17.74496,-21.89783,-20.65457,-26.56006,0.8091853,-25.72948,0.04244339
"2017-04-28 13:04:06.5",1805,-19.31187,-17.8125,-22.02814,-20.92117,-26.57822,0.6949735,-25.3973,0.07507868
"2017-04-28 13:04:08",1806,-19.3279,-17.88,-22.01192,-20.95454,-26.81449,0.4991651,-25.71288,0.04244339
"2017-04-28 13:04:09.5",1807,-19.4402,-17.98127,-22.30498,-21.30449,-27.06894,0.825493,-25.43051,0.05879023
"2017-04-28 13:04:11",1808,-19.37606,-17.98127,-22.10957,-21.62112,-27.05078,0.8744742,-25.87894,0.09136713
"2017-04-28 13:04:12.5",1809,-19.48836,-18.01501,-21.86528,-20.65457,-26.99625,0.3033568,-25.84574,0.07507868
"2017-04-28 13:04:14",1810,-19.3921,-17.8125,-22.01192,-21.28783,-26.99625,0.1239145,-26.16131,0.09136713
"2017-04-28 13:04:15.5",1811,-19.56853,-18.04878,-21.80019,-21.48782,-27.05078,0.7765701,-26.09485,0.09136713
"2017-04-28 13:04:17",1812,-19.56365,-18.23197,-22.01974,-21.38311,-27.13971,0.7485724,-26.18761,0.1114504
"2017-04-28 13:04:18.5",1813,-19.72404,-18.19824,-22.00341,-21.19984,-27.12153,0.7649385,-26.15441,0.1603741
"2017-04-28 13:04:20",1814,-19.56365,-18.36701,-21.92198,-21.74977,-27.06702,0.8464766,-26.27067,0.1766626
"2017-04-28 13:04:21.5",1815,-19.7722,-18.35014,-22.03596,-21.46645,-27.50322,0.5038412,-26.43679,0.1114504
"2017-04-28 13:04:23",1816,-19.80427,-18.51892,-22.29658,-21.64978,-27.28511,0.7322648,-26.6195,0.1114504
"2017-04-28 13:04:24.5",1817,-19.8845,-18.46828,-22.10117,-21.66644,-27.64861,1.466517,-26.96828,0.1277388
"2017-04-28 13:04:26",1818,-19.85243,-18.43451,-22.26403,-21.2165,-27.75767,0.25911,-26.75236,0.1277388
"2017-04-28 13:04:27.5",1819,-19.99679,-18.56955,-22.65473,-22.24973,-27.55774,0.8138614,-26.58624,0.192951
"2017-04-28 13:04:29",1820,-19.99679,-18.67082,-22.75249,-22.04975,-27.68496,0.8138614,-26.81876,0.1440273
"2017-04-28 13:04:30.5",1821,-20.18932,-18.80583,-22.78503,-21.84976,-27.59409,0.683342,-26.6859,0.192951
"2017-04-28 13:04:32",1822,-20.23748,-18.9071,-22.93156,-22.14974,-27.75767,0.6996495,-26.6859,0.1440273
"2017-04-28 13:04:33.5",1823,-20.25351,-18.80583,-23.24094,-21.98307,-27.75767,0.7159572,-26.93508,0.1603741
"2017-04-28 13:04:35",1824,-20.46207,-18.95774,-22.32913,-21.68309,-27.83036,0.683342,-26.93508,0.192951
"2017-04-28 13:04:36.5",1825,-20.39787,-18.95774,-22.75249,-22.2997,-27.72132,0.7812461,-26.96828,0.225528
"2017-04-28 13:04:38",1826,-20.28558,-18.9915,-22.47565,-22.13309,-28.01212,0.830169,-26.93508,0.1603741
"2017-04-28 13:04:39.5",1827,-20.5904,-19.09277,-22.37801,-22.21637,-27.83036,0.8791503,-26.91842,0.1277388
"2017-04-28 13:04:41",1828,-20.57437,-19.07588,-22.76882,-22.13309,-27.92125,0.5854378,-26.90182,0.2418164
"2017-04-28 13:04:42.5",1829,-20.67063,-19.24468,-22.19882,-22.01638,-27.84854,0.9606884,-26.80216,0.1440273
"2017-04-28 13:04:44",1830,-20.68666,-19.12651,-22.28024,-21.89973,-27.88488,0.1938211,-27.28385,0.1603741
"2017-04-28 13:04:45.5",1831,-20.62247,-19.21091,-22.28024,-21.99972,-27.77583,0.2917252,-26.73576,0.1440273
"2017-04-28 13:04:47",1832,-20.68666,-19.29532,-22.60596,-22.11637,-27.50322,0.3080329,-26.83542,0.1766626
"2017-04-28 13:04:48.5",1833,-20.87918,-19.27842,-22.32913,-21.98307,-27.84854,0.2101287,-26.80216,0.1603741
"2017-04-28 13:04:50",1834,-20.83102,-19.29532,-22.54075,-22.19971,-27.86672,0.2754176,-26.75236,0.1440273
"2017-04-28 13:04:51.5",1835,-20.79896,-19.17715,-22.19882,-21.83311,-27.97576,0.2264363,-26.53645,0.1766626
"2017-04-28 13:04:53",1836,-20.79896,-19.37969,-22.4431,-21.81639,-28.01212,0.2427439,-26.90182,0.1603741
"2017-04-28 13:04:54.5",1837,-20.68666,-19.27842,-22.54075,-22.26639,-27.6668,0.2427439,-26.90182,0.1440273
"2017-04-28 13:04:56",1838,-20.73476,-19.49783,-23.20839,-22.73298,-27.70314,0.2264363,-26.83542,0.1440273
"2017-04-28 13:04:57.5",1839,-20.83861,-19.23156,-23.35165,-22.47354,-27.79697,0.2192469,-26.94561,0.154536
"2017-04-28 13:04:59",1840,-20.91884,-19.24843,-22.89574,-21.99029,-27.76063,0.2845358,-26.81275,0.154536
"2017-04-28 13:05:00.5",1841,-20.71028,-19.48471,-23.1237,-22.40686,-27.65158,0.1540164,-26.84595,0.1219007
"2017-04-28 13:05:02",1842,-20.91884,-19.29906,-22.60258,-22.07357,-27.45165,0.170324,-26.6965,0.154536
"2017-04-28 13:05:03.5",1843,-20.83861,-19.46784,-23.02594,-21.90695,-27.39713,0.1377088,-26.61343,0.1056122
"2017-04-28 13:05:05",1844,-20.91884,-19.31593,-22.97717,-22.30692,-27.59705,0.4640366,-26.36432,0.2034013
"2017-04-28 13:05:06.5",1845,-20.96694,-19.3497,-22.78177,-21.7903,-27.30625,0.5129594,-26.41412,0.1381891
"2017-04-28 13:05:08",1846,-20.96694,-19.45097,-22.40717,-21.90695,-27.46983,0.6924601,-26.58024,0.1056122
"2017-04-28 13:05:09.5",1847,-20.85464,-19.2822,-22.66779,-22.17356,-27.488,0.4803442,-26.58024,0.154536
"2017-04-28 13:05:11",1848,-20.90275,-19.38344,-23.09115,-22.15691,-27.7788,0.4313629,-26.51378,0.1219007
"2017-04-28 13:05:12.5",1849,-20.87068,-19.3328,-22.84686,-22.15691,-27.56071,0.3498248,-27.22799,0.154536
"2017-04-28 13:05:14",1850,-20.90275,-19.43407,-23.4493,-22.35689,-27.61523,0.4150553,-26.63004,0.1381891
"2017-04-28 13:05:15.5",1851,-20.91884,-19.2653,-22.4886,-21.95692,-27.488,0.7577491,-26.82935,0.2359783
"2017-04-28 13:05:17",1852,-20.75838,-19.36657,-22.97717,-22.45688,-27.488,1.377789,-26.79615,0.2523251
"2017-04-28 13:05:18.5",1853,-20.95091,-19.46784,-23.10736,-22.34023,-27.43349,0.6435373,-26.72969,0.2359783
"2017-04-28 13:05:20",1854,-21.1113,-19.2653,-22.78177,-21.97357,-27.61523,0.38244,-26.58024,0.284902
"2017-04-28 13:05:21.5",1855,-21.07924,-19.60285,-22.83053,-22.17356,-27.81516,0.3987477,-26.6965,0.1708244
"2017-04-28 13:05:23",1856,-21.12739,-19.53534,-22.43972,-22.04026,-27.74245,0.2192469,-27.14493,0.1381891
"2017-04-28 13:05:24.5",1857,-21.14343,-19.56911,-23.53073,-22.35689,-27.68792,0.2519206,-26.89581,0.1871129
"2017-04-28 13:05:26",1858,-21.14343,-19.53534,-23.02594,-22.24024,-27.8515,0.1214012,-27.02867,0.1708244
"2017-04-28 13:05:27.5",1859,-21.27176,-19.56911,-23.09115,-22.27355,-27.8515,0.2519206,-27.11173,0.1871129
"2017-04-28 13:05:29",1860,-21.0632,-19.48471,-23.13991,-22.75686,-27.86968,0.2029393,-26.87921,0.1381891
"2017-04-28 13:05:30.5",1861,-21.14343,-19.68725,-23.00972,-22.54022,-27.94237,0.7087678,-27.19479,0.2034013
"2017-04-28 13:05:32",1862,-21.20757,-19.61975,-22.97717,-22.27355,-28.05143,0.7740567,-27.09513,0.2196898
"2017-04-28 13:05:33.5",1863,-21.30383,-19.83916,-23.35165,-22.65687,-28.08777,0.2192469,-27.16153,0.1871129
"2017-04-28 13:05:35",1864,-21.38405,-19.75475,-23.28656,-22.30692,-28.1423,0.7740567,-27.17818,0.154536
"2017-04-28 13:05:36.5",1865,-21.40009,-19.75475,-22.9283,-22.45688,-27.83332,0.38244,-27.11173,0.2034013
"2017-04-28 13:05:38",1866,-21.47204,-19.91941,-22.86518,-22.54894,-28.2481,0.4066384,-27.29938,0.1935349
"2017-04-28 13:05:39.5",1867,-21.5683,-19.91941,-22.97916,-22.79895,-28.04817,0.3577156,-27.13333,0.1935349
"2017-04-28 13:05:41",1868,-21.52014,-19.95318,-23.43506,-22.83226,-28.21175,0.3414079,-27.34924,0.1935349
"2017-04-28 13:05:42.5",1869,-21.55221,-20.08819,-23.28854,-22.61562,-28.32079,0.3740232,-27.34924,0.1772464
"2017-04-28 13:05:44",1870,-21.52014,-19.93629,-23.02804,-22.54894,-28.44802,0.3414079,-27.4323,0.1935349
"2017-04-28 13:05:45.5",1871,-21.66456,-20.12196,-23.12568,-22.74892,-28.26626,0.3577156,-27.21638,0.1283227
"2017-04-28 13:05:47",1872,-21.69663,-20.02069,-22.8814,-22.54894,-28.32079,0.3251003,-27.24958,0.2098233
"2017-04-28 13:05:48.5",1873,-21.69663,-20.05442,-22.96282,-22.41563,-28.19357,0.4393121,-27.29938,0.160958
"2017-04-28 13:05:50",1874,-21.6806,-20.12196,-23.19078,-22.61562,-28.17539,0.4066384,-27.33264,0.2261118
"2017-04-28 13:05:51.5",1875,-21.66456,-20.15569,-22.89773,-22.89894,-28.33897,0.4066384,-27.38244,0.160958
"2017-04-28 13:05:53",1876,-21.55221,-19.98692,-23.54904,-22.83226,-28.48437,0.4556198,-27.34924,0.1935349
"2017-04-28 13:05:54.5",1877,-21.71267,-20.12196,-23.27221,-22.88229,-28.42984,0.3740232,-27.66482,0.1772464
"2017-04-28 13:05:56",1878,-21.76083,-20.18946,-23.19078,-22.99893,-28.46618,0.3903308,-27.53196,0.2424002
"2017-04-28 13:05:57.5",1879,-21.80893,-20.10506,-23.06059,-22.96556,-28.62976,0.7819475,-27.41564,0.1772464
"2017-04-28 13:05:59",1880,-21.77686,-20.12196,-23.40252,-22.93225,-28.59342,0.8635441,-27.54856,0.2261118
"2017-04-28 13:06:00.5",1881,-21.69663,-20.13883,-23.56537,-22.79895,-28.59342,0.9451406,-27.59836,0.1935349
"2017-04-28 13:06:02",1882,-21.85709,-20.08819,-23.14201,-22.88229,-28.42984,0.7819475,-27.4323,0.2098233
"2017-04-28 13:06:03.5",1883,-21.87312,-20.18946,-23.33742,-23.01559,-28.55707,1.287776,-27.71462,0.2098233
"2017-04-28 13:06:05",1884,-21.76083,-20.12196,-23.46761,-22.83226,-28.62976,0.9287745,-27.74788,0.2586887
"2017-04-28 13:06:06.5",1885,-21.93726,-20.18946,-23.66302,-23.13224,-28.6116,0.9451406,-27.64822,0.2098233
"2017-04-28 13:06:08",1886,-21.85709,-20.20633,-23.36997,-23.19892,-28.64794,1.091968,-27.58176,0.1935349
"2017-04-28 13:06:09.5",1887,-22.00145,-20.35824,-23.7119,-23.03225,-28.59342,1.091968,-27.64822,0.1935349
"2017-04-28 13:06:11",1888,-21.98541,-20.34137,-23.54904,-23.14889,-28.53889,1.140949,-27.68142,0.2424002
"2017-04-28 13:06:12.5",1889,-22.00145,-20.392,-23.33742,-22.88229,-28.52071,1.320391,-27.64822,0.2098233
"2017-04-28 13:06:14",1890,-21.93726,-20.2401,-23.23966,-22.31564,-28.62976,1.238795,-27.68142,0.2424002
"2017-04-28 13:06:15.5",1891,-22.00145,-20.392,-23.27221,-22.58231,-28.42984,1.091968,-27.69802,0.1935349
"2017-04-28 13:06:17",1892,-22.01944,-20.20733,-23.19416,-23.06747,-28.50331,1.090097,-27.65095,0.1920169
"2017-04-28 13:06:18.5",1893,-21.98737,-20.2917,-23.78038,-23.0341,-28.70324,1.024808,-27.63436,0.2408823
"2017-04-28 13:06:20",1894,-21.9553,-20.27483,-23.29192,-22.81746,-28.61236,1.285906,-27.61775,0.2408823
"2017-04-28 13:06:21.5",1895,-22.03547,-20.15669,-23.3408,-22.70081,-28.4306,1.236924,-27.5181,0.2408823
"2017-04-28 13:06:23",1896,-22.14777,-20.24106,-23.03142,-22.71746,-28.64871,1.269598,-27.75061,0.2572291
"2017-04-28 13:06:24.5",1897,-22.01944,-20.24106,-23.03142,-22.45085,-28.52149,1.416425,-27.5845,0.1920169
"2017-04-28 13:06:26",1898,-21.97133,-20.3086,-23.12907,-23.06747,-28.44878,1.220617,-27.50144,0.15944
"2017-04-28 13:06:27.5",1899,-22.03547,-20.19043,-23.21049,-22.76749,-28.4306,1.204309,-27.53469,0.1920169
"2017-04-28 13:06:29",1900,-21.97133,-20.20733,-23.17795,-22.70081,-28.59418,1.106405,-27.70075,0.2735176
"2017-04-28 13:06:30.5",1901,-22.0034,-20.2242,-23.22683,-23.05081,-28.576,1.204309,-27.66755,0.2083054
"2017-04-28 13:06:32",1902,-22.05156,-20.20733,-23.3408,-22.95082,-28.50331,1.220617,-27.5679,0.1920169
"2017-04-28 13:06:33.5",1903,-22.01944,-20.20733,-23.11273,-23.00078,-28.576,1.171694,-27.65095,0.2572291
"2017-04-28 13:06:35",1904,-21.98737,-20.20733,-23.25937,-22.90079,-28.4306,1.106405,-27.60109,0.2245938
"2017-04-28 13:06:36.5",1905,-22.05156,-20.17356,-23.3408,-22.95082,-28.59418,1.220617,-27.65095,0.2408823
"2017-04-28 13:06:38",1906,-22.0676,-20.2242,-23.51988,-23.23408,-28.63053,1.090097,-27.63436,0.1757285
"2017-04-28 13:06:39.5",1907,-22.19593,-20.2917,-23.58497,-23.06747,-28.576,1.155386,-27.75061,0.1920169
"2017-04-28 13:06:41",1908,-22.08363,-20.25796,-23.48733,-23.35073,-28.55784,1.236924,-27.5679,0.1757285
"2017-04-28 13:06:42.5",1909,-22.1157,-20.27483,-23.30814,-23.20077,-28.72142,1.139078,-27.71735,0.2083054
"2017-04-28 13:06:44",1910,-22.16386,-20.32547,-23.48733,-22.81746,-28.64871,1.285906,-27.88347,0.1920169
"2017-04-28 13:06:45.5",1911,-22.13173,-20.3761,-23.32447,-23.05081,-28.77593,1.139078,-27.66755,0.2735176
"2017-04-28 13:06:47",1912,-22.19593,-20.2917,-23.74783,-23.10078,-28.64871,1.204309,-27.76721,0.2408823
"2017-04-28 13:06:48.5",1913,-22.22799,-20.2917,-23.63385,-23.01744,-28.53966,1.302213,-27.65095,0.2735176
"2017-04-28 13:06:50",1914,-22.22799,-20.34233,-23.38957,-23.08412,-28.59418,1.416425,-27.66755,0.2245938
"2017-04-28 13:06:51.5",1915,-22.08363,-20.3086,-23.53621,-23.18411,-28.68505,1.188001,-27.70075,0.2408823
"2017-04-28 13:06:53",1916,-22.21196,-20.3592,-23.51988,-22.86748,-28.61236,1.334828,-27.71735,0.2572291
"2017-04-28 13:06:54.5",1917,-22.21196,-20.44361,-23.60131,-22.85082,-28.61236,1.367502,-27.83367,0.289806
"2017-04-28 13:06:56",1918,-22.24403,-20.42674,-23.45478,-23.01744,-28.75776,1.285906,-27.83367,0.289806
"2017-04-28 13:06:57.5",1919,-22.24564,-20.44439,-23.68542,-23.23563,-28.72203,1.333367,-27.78601,0.2722916
"2017-04-28 13:06:59",1920,-22.39,-20.47816,-23.27839,-23.4189,-28.64933,1.137559,-27.65315,0.2885801
"2017-04-28 13:07:00.5",1921,-22.42213,-20.46126,-23.3597,-22.98562,-28.50393,1.219097,-27.76941,0.2233678
"2017-04-28 13:07:02",1922,-22.30983,-20.44439,-23.45746,-23.60223,-28.7402,1.349675,-27.80267,0.1745025
"2017-04-28 13:07:03.5",1923,-22.32587,-20.41062,-23.70175,-23.46893,-28.7402,1.268078,-27.73621,0.1745025
"2017-04-28 13:07:05",1924,-22.37397,-20.49503,-23.49001,-23.18561,-28.66751,1.38229,-27.63655,0.158214
"2017-04-28 13:07:06.5",1925,-22.37397,-20.32625,-23.44113,-22.83566,-28.7402,1.284386,-27.73621,0.2396563
"2017-04-28 13:07:08",1926,-22.39,-20.46126,-23.31094,-23.06896,-28.70385,1.300694,-27.70301,0.2233678
"2017-04-28 13:07:09.5",1927,-22.37397,-20.49503,-23.22951,-23.0523,-28.77656,1.317001,-27.71961,0.2560031
"2017-04-28 13:07:11",1928,-22.29374,-20.46126,-23.4738,-23.38559,-28.63116,1.398598,-27.71961,0.2233678
"2017-04-28 13:07:12.5",1929,-22.27771,-20.5119,-23.55511,-23.23563,-28.70385,1.268078,-27.71961,0.2070794
"2017-04-28 13:07:14",1930,-22.42213,-20.54566,-23.49001,-23.23563,-28.63116,1.333367,-27.65315,0.2560031
"2017-04-28 13:07:15.5",1931,-22.4542,-20.44439,-23.84828,-23.20226,-28.72203,0.3543255,-27.80267,0.158214
"2017-04-28 13:07:17",1932,-22.42213,-20.46126,-23.52256,-23.2856,-28.70385,0.223806,-27.76941,0.1418672
"2017-04-28 13:07:18.5",1933,-22.35793,-20.47816,-23.55511,-23.21892,-28.72203,1.023347,-27.70301,0.2396563
"2017-04-28 13:07:20",1934,-22.4542,-20.49503,-23.60399,-23.10227,-28.64933,1.186482,-27.71961,0.2396563
"2017-04-28 13:07:21.5",1935,-22.42213,-20.56253,-23.7994,-23.45227,-28.5948,1.251771,-27.85247,0.2396563
"2017-04-28 13:07:23",1936,-22.35793,-20.42752,-23.63654,-23.36894,-28.83107,1.153867,-27.75281,0.2396563
"2017-04-28 13:07:24.5",1937,-22.42213,-20.52879,-23.83194,-23.26894,-28.70385,1.284386,-27.85247,0.2233678
"2017-04-28 13:07:26",1938,-22.4542,-20.44439,-23.60399,-23.16895,-28.8856,1.121251,-27.78601,0.1907909
"2017-04-28 13:07:27.5",1939,-22.42213,-20.47816,-23.50634,-22.919,-28.86743,1.284386,-27.93553,0.1745025
"2017-04-28 13:07:29",1940,-22.37397,-20.47816,-23.50634,-23.16895,-28.77656,1.317001,-27.66975,0.158214
"2017-04-28 13:07:30.5",1941,-22.42213,-20.5119,-23.50634,-23.06896,-28.54027,1.137559,-27.66975,0.2070794
"2017-04-28 13:07:32",1942,-22.39,-20.41062,-23.45746,-23.1523,-28.50393,1.121251,-27.65315,0.1745025
"2017-04-28 13:07:33.5",1943,-22.30983,-20.39376,-23.89716,-23.01893,-28.52211,1.349675,-27.73621,0.1255787
"2017-04-28 13:07:35",1944,-22.40609,-20.49503,-23.53889,-23.13564,-28.48575,1.349675,-27.65315,0.1418672
"2017-04-28 13:07:36.5",1945,-22.39,-20.44439,-23.55511,-23.01893,-28.55846,1.414905,-27.58676,0.1418672
"2017-04-28 13:07:38",1946,-22.39132,-20.31002,-23.57366,-23.07015,-28.35904,1.217928,-27.58854,0.1408747
"2017-04-28 13:07:39.5",1947,-22.26294,-20.24249,-23.57366,-22.97016,-28.28633,1.527948,-27.6882,0.04308559
"2017-04-28 13:07:41",1948,-22.3592,-20.27625,-23.31316,-22.80355,-28.35904,1.39737,-27.50548,0.1082978
